CODE,Date,Hour,TMP,WSP,WDR
KPWM,10/9/2017,11,66,0,0
KPWM,10/9/2017,12,65,5,110
KPWM,10/9/2017,13,64,0,0
KPWM,10/9/2017,14,63,3,110
KPWM,10/9/2017,15,62,9,110
KPWM,10/9/2017,16,61,10,120
KPWM,10/9/2017,17,64,8,160
KPWM,10/9/2017,18,64,9,170
KPWM,10/9/2017,19,66,15,180
KPWM,10/9/2017,20,66,9,190
KPWM,10/9/2017,21,65,14,180
KPWM,10/9/2017,22,66,10,200
KPWM,10/9/2017,23,66,8,200
KBED,10/10/2017,0,73,7,220
KBED,10/10/2017,1,73,6,250
KBED,10/10/2017,2,73,8,270
KBED,10/10/2017,3,71,8,290
KBED,10/10/2017,4,69,9,310
KBED,10/10/2017,5,67,7,300
KBED,10/10/2017,6,66,8,280
KBED,10/10/2017,7,65,9,270
KBED,10/10/2017,8,67,3,250
KBED,10/10/2017,9,69,7,270
KBED,10/10/2017,10,72,12,300
KBED,10/10/2017,11,73,9,290
KBED,10/10/2017,12,75,9,320
KBED,10/10/2017,13,77,12,280
KBED,10/10/2017,14,77,13,290
KBED,10/10/2017,15,78,9,270
KBED,10/10/2017,16,76,13,290
KBED,10/10/2017,17,75,5,290
KBED,10/10/2017,18,69,6,300
KBED,10/10/2017,19,64,0,0
KBED,10/10/2017,20,61,7,310
KBED,10/10/2017,21,61,0,0
KBED,10/10/2017,22,57,0,0
KBED,10/10/2017,23,57,0,0
KORH,10/10/2017,0,71,15,250
KORH,10/10/2017,1,70,13,270
KORH,10/10/2017,2,68,12,270
KORH,10/10/2017,3,66,14,270
KORH,10/10/2017,4,65,12,280
KORH,10/10/2017,5,64,8,280
KORH,10/10/2017,6,63,3,260
KORH,10/10/2017,7,62,7,280
KORH,10/10/2017,8,63,6,280
KORH,10/10/2017,9,65,8,280
KORH,10/10/2017,10,67,10,300
KORH,10/10/2017,11,69,15,290
KORH,10/10/2017,12,69,12,270
KORH,10/10/2017,13,70,10,260
KORH,10/10/2017,14,70,12,270
KORH,10/10/2017,15,70,7,0
KORH,10/10/2017,16,72,8,260
KORH,10/10/2017,17,72,10,290
KORH,10/10/2017,18,67,7,290
KORH,10/10/2017,19,64,12,310
KORH,10/10/2017,20,63,9,310
KORH,10/10/2017,21,59,7,270
KORH,10/10/2017,22,59,7,280
KORH,10/10/2017,23,60,8,280
KPSM,10/10/2017,0,72,5,270
KPSM,10/10/2017,1,71,6,250
KPSM,10/10/2017,2,72,8,270
KPSM,10/10/2017,3,70,12,290
KPSM,10/10/2017,4,67,7,280
KPSM,10/10/2017,5,65,8,260
KPSM,10/10/2017,6,65,7,280
KPSM,10/10/2017,7,65,9,280
KPSM,10/10/2017,8,66,9,270
KPSM,10/10/2017,9,69,10,280
KPSM,10/10/2017,10,71,10,280
KPSM,10/10/2017,11,73,13,310
KPSM,10/10/2017,12,74,13,300
KPSM,10/10/2017,13,75,14,310
KPSM,10/10/2017,14,77,9,290
KPSM,10/10/2017,15,75,8,300
KPSM,10/10/2017,16,75,10,300
KPSM,10/10/2017,17,75,9,310
KPSM,10/10/2017,18,70,6,270
KPSM,10/10/2017,19,66,7,280
KPSM,10/10/2017,20,62,0,0
KPSM,10/10/2017,21,62,0,0
KPSM,10/10/2017,22,59,3,280
KPSM,10/10/2017,23,60,3,260
KPWM,10/10/2017,0,67,7,210
KPWM,10/10/2017,1,66,0,0
KPWM,10/10/2017,2,65,5,310
KPWM,10/10/2017,3,66,5,290
KPWM,10/10/2017,4,65,8,290
KPWM,10/10/2017,5,65,3,250
KPWM,10/10/2017,6,63,5,260
KPWM,10/10/2017,7,63,5,270
KPWM,10/10/2017,8,65,7,280
KPWM,10/10/2017,9,68,10,320
KPWM,10/10/2017,10,69,9,310
KPWM,10/10/2017,11,72,9,320
KPWM,10/10/2017,12,73,15,320
KPWM,10/10/2017,13,74,10,310
KPWM,10/10/2017,14,74,9,340
KPWM,10/10/2017,15,75,10,330
KPWM,10/10/2017,16,75,9,320
KPWM,10/10/2017,17,75,8,300
KPWM,10/10/2017,18,71,5,280
KPWM,10/10/2017,19,66,3,290
KPWM,10/10/2017,20,62,0,0
KPWM,10/10/2017,21,61,7,280
KPWM,10/10/2017,22,59,3,270
KPWM,10/10/2017,23,57,3,290
KBED,10/11/2017,0,55,0,0
KBED,10/11/2017,1,54,0,0
KBED,10/11/2017,2,53,0,0
KBED,10/11/2017,3,53,0,0
KBED,10/11/2017,4,53,0,0
KBED,10/11/2017,5,53,0,0
KBED,10/11/2017,6,52,3,300
KBED,10/11/2017,7,53,3,230
KBED,10/11/2017,8,56,0,0
KBED,10/11/2017,9,60,3,10
KBED,10/11/2017,10,63,7,30
KBED,10/11/2017,11,65,6,50
KBED,10/11/2017,12,69,7,90
KBED,10/11/2017,13,69,7,40
KBED,10/11/2017,14,68,8,40
KBED,10/11/2017,15,68,5,0
KBED,10/11/2017,16,66,8,120
KBED,10/11/2017,17,64,8,120
KBED,10/11/2017,18,63,7,110
KBED,10/11/2017,19,61,3,70
KBED,10/11/2017,20,60,6,50
KBED,10/11/2017,21,59,6,50
KBED,10/11/2017,22,57,5,40
KBED,10/11/2017,23,57,16,40
KORH,10/11/2017,0,60,9,290
KORH,10/11/2017,1,59,7,300
KORH,10/11/2017,2,59,5,270
KORH,10/11/2017,3,59,3,250
KORH,10/11/2017,4,58,5,290
KORH,10/11/2017,5,59,7,320
KORH,10/11/2017,6,54,8,350
KORH,10/11/2017,7,61,8,360
KORH,10/11/2017,8,61,9,10
KORH,10/11/2017,9,62,8,20
KORH,10/11/2017,10,60,8,30
KORH,10/11/2017,11,63,10,50
KORH,10/11/2017,12,65,8,70
KORH,10/11/2017,13,67,7,50
KORH,10/11/2017,14,65,6,60
KORH,10/11/2017,15,65,7,40
KORH,10/11/2017,16,64,6,30
KORH,10/11/2017,17,62,8,70
KORH,10/11/2017,18,61,5,90
KORH,10/11/2017,19,60,5,80
KORH,10/11/2017,20,58,6,70
KORH,10/11/2017,21,57,8,40
KORH,10/11/2017,22,56,8,30
KORH,10/11/2017,23,54,8,20
KPSM,10/11/2017,0,59,3,230
KPSM,10/11/2017,1,57,3,310
KPSM,10/11/2017,2,58,0,0
KPSM,10/11/2017,3,58,0,0
KPSM,10/11/2017,4,56,3,300
KPSM,10/11/2017,5,56,6,320
KPSM,10/11/2017,6,56,6,310
KPSM,10/11/2017,7,56,3,320
KPSM,10/11/2017,8,57,0,0
KPSM,10/11/2017,9,60,5,40
KPSM,10/11/2017,10,62,5,50
KPSM,10/11/2017,11,64,10,50
KPSM,10/11/2017,12,66,7,90
KPSM,10/11/2017,13,67,0,0
KPSM,10/11/2017,14,65,7,120
KPSM,10/11/2017,15,65,9,150
KPSM,10/11/2017,16,64,8,140
KPSM,10/11/2017,17,62,8,130
KPSM,10/11/2017,18,60,3,100
KPSM,10/11/2017,19,60,3,350
KPSM,10/11/2017,20,60,6,30
KPSM,10/11/2017,21,55,10,20
KPSM,10/11/2017,22,54,7,50
KPSM,10/11/2017,23,54,7,10
KPWM,10/11/2017,0,55,3,320
KPWM,10/11/2017,1,56,5,300
KPWM,10/11/2017,2,56,0,0
KPWM,10/11/2017,3,55,0,0
KPWM,10/11/2017,4,54,3,0
KPWM,10/11/2017,5,54,3,310
KPWM,10/11/2017,6,55,5,0
KPWM,10/11/2017,7,54,0,0
KPWM,10/11/2017,8,54,0,0
KPWM,10/11/2017,9,59,0,0
KPWM,10/11/2017,10,63,0,0
KPWM,10/11/2017,11,66,5,0
KPWM,10/11/2017,12,67,6,0
KPWM,10/11/2017,13,67,10,110
KPWM,10/11/2017,14,68,8,330
KPWM,10/11/2017,15,65,7,110
KPWM,10/11/2017,16,63,5,130
KPWM,10/11/2017,17,62,9,360
KPWM,10/11/2017,18,61,7,360
KPWM,10/11/2017,19,59,5,280
KPWM,10/11/2017,20,55,6,0
KPWM,10/11/2017,21,54,5,0
KPWM,10/11/2017,22,53,6,0
KPWM,10/11/2017,23,53,9,40
KBED,10/12/2017,0,55,14,40
KBED,10/12/2017,1,54,6,30
KBED,10/12/2017,2,55,7,10
KBED,10/12/2017,3,54,10,20
KBED,10/12/2017,4,54,8,10
KBED,10/12/2017,5,53,8,20
KBED,10/12/2017,6,52,10,20
KBED,10/12/2017,7,49,8,10
KBED,10/12/2017,8,50,8,360
KBED,10/12/2017,9,53,8,40
KBED,10/12/2017,10,55,12,80
KBED,10/12/2017,11,57,13,30
KBED,10/12/2017,12,58,10,50
KBED,10/12/2017,13,58,13,40
KBED,10/12/2017,14,59,13,80
KBED,10/12/2017,15,59,9,70
KBED,10/12/2017,16,58,10,50
KBED,10/12/2017,17,56,12,40
KBED,10/12/2017,18,52,8,60
KBED,10/12/2017,19,48,5,40
KBED,10/12/2017,20,43,0,0
KBED,10/12/2017,21,41,0,0
KBED,10/12/2017,22,40,0,0
KBED,10/12/2017,23,39,0,0
KORH,10/12/2017,0,52,9,30
KORH,10/12/2017,1,51,9,30
KORH,10/12/2017,2,50,7,30
KORH,10/12/2017,3,50,9,50
KORH,10/12/2017,4,49,9,30
KORH,10/12/2017,5,49,12,30
KORH,10/12/2017,6,48,12,40
KORH,10/12/2017,7,47,10,30
KORH,10/12/2017,8,47,12,30
KORH,10/12/2017,9,48,14,30
KORH,10/12/2017,10,50,14,60
KORH,10/12/2017,11,52,10,20
KORH,10/12/2017,12,53,12,40
KORH,10/12/2017,13,54,9,70
KORH,10/12/2017,14,56,9,50
KORH,10/12/2017,15,57,9,60
KORH,10/12/2017,16,56,8,40
KORH,10/12/2017,17,54,10,60
KORH,10/12/2017,18,52,8,60
KORH,10/12/2017,19,49,7,70
KORH,10/12/2017,20,47,6,70
KORH,10/12/2017,21,45,5,50
KORH,10/12/2017,22,44,6,40
KORH,10/12/2017,23,44,6,40
KPSM,10/12/2017,0,54,6,20
KPSM,10/12/2017,1,53,10,30
KPSM,10/12/2017,2,52,10,30
KPSM,10/12/2017,3,51,8,10
KPSM,10/12/2017,4,50,8,360
KPSM,10/12/2017,5,49,8,10
KPSM,10/12/2017,6,47,9,10
KPSM,10/12/2017,7,46,9,10
KPSM,10/12/2017,8,47,8,10
KPSM,10/12/2017,9,51,10,30
KPSM,10/12/2017,10,53,10,40
KPSM,10/12/2017,11,55,8,30
KPSM,10/12/2017,12,56,8,90
KPSM,10/12/2017,13,56,8,40
KPSM,10/12/2017,14,56,10,80
KPSM,10/12/2017,15,56,10,60
KPSM,10/12/2017,16,55,6,50
KPSM,10/12/2017,17,54,6,100
KPSM,10/12/2017,18,51,5,120
KPSM,10/12/2017,19,47,0,0
KPSM,10/12/2017,20,46,0,0
KPSM,10/12/2017,21,44,0,0
KPSM,10/12/2017,22,44,5,320
KPSM,10/12/2017,23,42,3,20
KPWM,10/12/2017,0,52,12,30
KPWM,10/12/2017,1,52,10,30
KPWM,10/12/2017,2,49,8,50
KPWM,10/12/2017,3,48,9,20
KPWM,10/12/2017,4,47,8,20
KPWM,10/12/2017,5,43,7,350
KPWM,10/12/2017,6,41,6,0
KPWM,10/12/2017,7,42,3,0
KPWM,10/12/2017,8,43,0,0
KPWM,10/12/2017,9,49,9,20
KPWM,10/12/2017,10,53,10,40
KPWM,10/12/2017,11,55,9,60
KPWM,10/12/2017,12,55,8,40
KPWM,10/12/2017,13,56,9,130
KPWM,10/12/2017,14,57,7,80
KPWM,10/12/2017,15,57,5,0
KPWM,10/12/2017,16,55,6,170
KPWM,10/12/2017,17,54,7,180
KPWM,10/12/2017,18,52,5,190
KPWM,10/12/2017,19,49,0,0
KPWM,10/12/2017,20,48,3,250
KPWM,10/12/2017,21,46,3,280
KPWM,10/12/2017,22,44,3,270
KPWM,10/12/2017,23,41,0,0
KBED,10/13/2017,0,38,0,0
KBED,10/13/2017,1,36,0,0
KBED,10/13/2017,2,37,0,0
KBED,10/13/2017,3,35,0,0
KBED,10/13/2017,4,34,0,0
KBED,10/13/2017,5,35,0,0
KBED,10/13/2017,6,33,0,0
KBED,10/13/2017,7,34,0,0
KBED,10/13/2017,8,37,0,0
KBED,10/13/2017,9,45,0,0
KBED,10/13/2017,10,53,5,20
KBED,10/13/2017,11,59,9,90
KBED,10/13/2017,12,62,14,90
KBED,10/13/2017,13,62,9,90
KBED,10/13/2017,14,63,8,110
KBED,10/13/2017,15,63,12,100
KBED,10/13/2017,16,63,10,110
KBED,10/13/2017,17,61,9,90
KBED,10/13/2017,18,59,9,90
KBED,10/13/2017,19,57,7,100
KBED,10/13/2017,20,56,6,140
KBED,10/13/2017,21,56,6,150
KBED,10/13/2017,22,55,5,130
KBED,10/13/2017,23,54,0,0
KORH,10/13/2017,0,37,5,40
KORH,10/13/2017,1,36,7,30
KORH,10/13/2017,2,35,6,20
KORH,10/13/2017,3,35,7,20
KORH,10/13/2017,4,33,6,10
KORH,10/13/2017,5,34,5,10
KORH,10/13/2017,6,33,7,20
KORH,10/13/2017,7,33,7,10
KORH,10/13/2017,8,35,7,20
KORH,10/13/2017,9,47,5,40
KORH,10/13/2017,10,50,8,70
KORH,10/13/2017,11,53,9,100
KORH,10/13/2017,12,55,5,80
KORH,10/13/2017,13,57,9,120
KORH,10/13/2017,14,59,9,130
KORH,10/13/2017,15,60,6,160
KORH,10/13/2017,16,61,8,130
KORH,10/13/2017,17,61,10,160
KORH,10/13/2017,18,58,6,140
KORH,10/13/2017,19,56,7,150
KORH,10/13/2017,20,55,6,160
KORH,10/13/2017,21,53,5,170
KORH,10/13/2017,22,53,6,150
KORH,10/13/2017,23,53,3,170
KPSM,10/13/2017,0,42,3,320
KPSM,10/13/2017,1,41,3,310
KPSM,10/13/2017,2,39,5,310
KPSM,10/13/2017,3,38,6,350
KPSM,10/13/2017,4,38,3,270
KPSM,10/13/2017,5,38,0,0
KPSM,10/13/2017,6,37,5,320
KPSM,10/13/2017,7,37,3,300
KPSM,10/13/2017,8,40,5,310
KPSM,10/13/2017,9,47,5,330
KPSM,10/13/2017,10,50,0,0
KPSM,10/13/2017,11,56,5,100
KPSM,10/13/2017,12,57,7,120
KPSM,10/13/2017,13,59,13,140
KPSM,10/13/2017,14,61,10,150
KPSM,10/13/2017,15,60,13,150
KPSM,10/13/2017,16,60,12,140
KPSM,10/13/2017,17,59,12,130
KPSM,10/13/2017,18,57,7,140
KPSM,10/13/2017,19,56,7,150
KPSM,10/13/2017,20,57,7,150
KPSM,10/13/2017,21,56,10,160
KPSM,10/13/2017,22,56,7,160
KPSM,10/13/2017,23,56,6,180
KPWM,10/13/2017,0,40,5,260
KPWM,10/13/2017,1,39,3,240
KPWM,10/13/2017,2,37,5,270
KPWM,10/13/2017,3,35,3,300
KPWM,10/13/2017,4,34,3,280
KPWM,10/13/2017,5,34,5,280
KPWM,10/13/2017,6,35,5,280
KPWM,10/13/2017,7,35,3,0
KPWM,10/13/2017,8,36,5,0
KPWM,10/13/2017,9,45,3,0
KPWM,10/13/2017,10,51,5,0
KPWM,10/13/2017,11,55,6,0
KPWM,10/13/2017,12,56,8,140
KPWM,10/13/2017,13,58,12,170
KPWM,10/13/2017,14,58,13,140
KPWM,10/13/2017,15,58,12,150
KPWM,10/13/2017,16,58,9,200
KPWM,10/13/2017,17,57,9,140
KPWM,10/13/2017,18,55,5,150
KPWM,10/13/2017,19,54,3,130
KPWM,10/13/2017,20,53,3,150
KPWM,10/13/2017,21,55,6,170
KPWM,10/13/2017,22,57,8,200
KPWM,10/13/2017,23,57,5,190
KBED,10/14/2017,0,53,3,310
KBED,10/14/2017,1,53,0,0
KBED,10/14/2017,2,53,0,0
KBED,10/14/2017,3,53,0,0
KBED,10/14/2017,4,52,0,0
KBED,10/14/2017,5,53,0,0
KBED,10/14/2017,6,54,0,0
KBED,10/14/2017,7,54,0,0
KBED,10/14/2017,8,55,0,0
KBED,10/14/2017,9,56,0,0
KBED,10/14/2017,10,57,0,0
KBED,10/14/2017,11,60,0,0
KBED,10/14/2017,12,63,0,0
KBED,10/14/2017,13,66,3,180
KBED,10/14/2017,14,68,6,200
KBED,10/14/2017,15,69,8,160
KBED,10/14/2017,16,69,7,160
KBED,10/14/2017,17,68,6,180
KBED,10/14/2017,18,64,5,200
KBED,10/14/2017,19,63,3,140
KBED,10/14/2017,20,60,0,0
KBED,10/14/2017,21,57,0,0
KBED,10/14/2017,22,55,0,0
KBED,10/14/2017,23,54,0,0
KORH,10/14/2017,0,53,5,160
KORH,10/14/2017,1,53,5,160
KORH,10/14/2017,2,53,3,180
KORH,10/14/2017,3,53,3,200
KORH,10/14/2017,4,53,0,0
KORH,10/14/2017,5,54,0,0
KORH,10/14/2017,6,54,3,230
KORH,10/14/2017,7,55,5,220
KORH,10/14/2017,8,56,5,230
KORH,10/14/2017,9,58,5,250
KORH,10/14/2017,10,59,0,0
KORH,10/14/2017,11,60,0,0
KORH,10/14/2017,12,61,0,0
KORH,10/14/2017,13,64,3,160
KORH,10/14/2017,14,66,6,110
KORH,10/14/2017,15,68,6,220
KORH,10/14/2017,16,68,6,150
KORH,10/14/2017,17,67,6,190
KORH,10/14/2017,18,64,5,190
KORH,10/14/2017,19,64,6,250
KORH,10/14/2017,20,60,6,230
KORH,10/14/2017,21,60,6,250
KORH,10/14/2017,22,59,5,270
KORH,10/14/2017,23,58,7,230
KPSM,10/14/2017,0,55,3,220
KPSM,10/14/2017,1,56,0,0
KPSM,10/14/2017,2,55,0,0
KPSM,10/14/2017,3,55,0,0
KPSM,10/14/2017,4,55,3,290
KPSM,10/14/2017,5,53,0,0
KPSM,10/14/2017,6,54,3,300
KPSM,10/14/2017,7,54,0,0
KPSM,10/14/2017,8,55,5,240
KPSM,10/14/2017,9,57,3,240
KPSM,10/14/2017,10,59,6,230
KPSM,10/14/2017,11,65,8,230
KPSM,10/14/2017,12,69,7,210
KPSM,10/14/2017,13,73,9,230
KPSM,10/14/2017,14,74,12,200
KPSM,10/14/2017,15,73,8,240
KPSM,10/14/2017,16,74,5,180
KPSM,10/14/2017,17,69,8,130
KPSM,10/14/2017,18,64,8,140
KPSM,10/14/2017,19,61,8,140
KPSM,10/14/2017,20,60,0,0
KPSM,10/14/2017,21,59,0,0
KPSM,10/14/2017,22,58,0,0
KPSM,10/14/2017,23,57,0,0
KPWM,10/14/2017,0,57,6,210
KPWM,10/14/2017,1,57,6,200
KPWM,10/14/2017,2,57,8,200
KPWM,10/14/2017,3,57,6,210
KPWM,10/14/2017,4,56,5,240
KPWM,10/14/2017,5,53,3,290
KPWM,10/14/2017,6,55,3,210
KPWM,10/14/2017,7,54,0,0
KPWM,10/14/2017,8,55,5,220
KPWM,10/14/2017,9,58,6,210
KPWM,10/14/2017,10,61,9,210
KPWM,10/14/2017,11,66,7,0
KPWM,10/14/2017,12,67,9,170
KPWM,10/14/2017,13,68,13,160
KPWM,10/14/2017,14,69,7,180
KPWM,10/14/2017,15,68,9,180
KPWM,10/14/2017,16,68,12,150
KPWM,10/14/2017,17,64,8,170
KPWM,10/14/2017,18,62,6,180
KPWM,10/14/2017,19,60,5,200
KPWM,10/14/2017,20,59,3,190
KPWM,10/14/2017,21,56,0,0
KPWM,10/14/2017,22,56,0,0
KPWM,10/14/2017,23,56,0,0
KBED,10/15/2017,0,53,0,0
KBED,10/15/2017,1,54,0,0
KBED,10/15/2017,2,55,0,0
KBED,10/15/2017,3,56,0,0
KBED,10/15/2017,4,57,0,0
KBED,10/15/2017,5,57,0,0
KBED,10/15/2017,6,57,0,0
KBED,10/15/2017,7,58,0,0
KBED,10/15/2017,8,60,3,220
KBED,10/15/2017,9,61,7,220
KBED,10/15/2017,10,64,9,190
KBED,10/15/2017,11,69,13,220
KBED,10/15/2017,12,71,10,200
KBED,10/15/2017,13,74,18,220
KBED,10/15/2017,14,73,15,200
KBED,10/15/2017,15,73,16,220
KBED,10/15/2017,16,74,16,220
KBED,10/15/2017,17,72,16,200
KBED,10/15/2017,18,70,13,210
KBED,10/15/2017,19,68,15,210
KBED,10/15/2017,20,68,17,210
KBED,10/15/2017,21,68,15,220
KBED,10/15/2017,22,68,14,230
KBED,10/15/2017,23,68,20,220
KORH,10/15/2017,0,58,7,240
KORH,10/15/2017,1,58,8,250
KORH,10/15/2017,2,59,7,250
KORH,10/15/2017,3,56,6,220
KORH,10/15/2017,4,55,7,220
KORH,10/15/2017,5,56,6,240
KORH,10/15/2017,6,56,6,210
KORH,10/15/2017,7,58,8,210
KORH,10/15/2017,8,60,8,210
KORH,10/15/2017,9,60,12,210
KORH,10/15/2017,10,62,15,210
KORH,10/15/2017,11,65,15,210
KORH,10/15/2017,12,66,16,220
KORH,10/15/2017,13,67,20,220
KORH,10/15/2017,14,68,18,210
KORH,10/15/2017,15,69,17,220
KORH,10/15/2017,16,69,20,200
KORH,10/15/2017,17,68,20,200
KORH,10/15/2017,18,66,20,210
KORH,10/15/2017,19,65,18,240
KORH,10/15/2017,20,66,22,220
KORH,10/15/2017,21,65,18,210
KORH,10/15/2017,22,65,18,220
KORH,10/15/2017,23,65,22,220
KPSM,10/15/2017,0,57,3,330
KPSM,10/15/2017,1,56,0,0
KPSM,10/15/2017,2,55,5,140
KPSM,10/15/2017,3,57,0,0
KPSM,10/15/2017,4,58,5,140
KPSM,10/15/2017,5,58,6,160
KPSM,10/15/2017,6,59,5,180
KPSM,10/15/2017,7,59,5,180
KPSM,10/15/2017,8,59,5,210
KPSM,10/15/2017,9,60,7,190
KPSM,10/15/2017,10,62,7,220
KPSM,10/15/2017,11,65,10,210
KPSM,10/15/2017,12,68,15,210
KPSM,10/15/2017,13,74,13,220
KPSM,10/15/2017,14,75,14,220
KPSM,10/15/2017,15,76,15,200
KPSM,10/15/2017,16,76,18,210
KPSM,10/15/2017,17,74,13,210
KPSM,10/15/2017,18,71,13,210
KPSM,10/15/2017,19,70,13,200
KPSM,10/15/2017,20,69,10,220
KPSM,10/15/2017,21,68,13,220
KPSM,10/15/2017,22,68,12,220
KPSM,10/15/2017,23,68,15,230
KPWM,10/15/2017,0,55,0,0
KPWM,10/15/2017,1,55,0,0
KPWM,10/15/2017,2,55,0,0
KPWM,10/15/2017,3,56,0,0
KPWM,10/15/2017,4,57,0,0
KPWM,10/15/2017,5,58,3,150
KPWM,10/15/2017,6,59,5,180
KPWM,10/15/2017,7,59,7,190
KPWM,10/15/2017,8,59,8,180
KPWM,10/15/2017,9,60,6,170
KPWM,10/15/2017,10,61,9,180
KPWM,10/15/2017,11,63,6,180
KPWM,10/15/2017,12,65,9,200
KPWM,10/15/2017,13,67,13,200
KPWM,10/15/2017,14,65,10,190
KPWM,10/15/2017,15,69,13,190
KPWM,10/15/2017,16,68,12,190
KPWM,10/15/2017,17,68,10,170
KPWM,10/15/2017,18,67,12,180
KPWM,10/15/2017,19,66,12,210
KPWM,10/15/2017,20,65,10,200
KPWM,10/15/2017,21,65,7,200
KPWM,10/15/2017,22,68,16,220
KPWM,10/15/2017,23,68,15,230
KBED,10/16/2017,0,69,14,230
KBED,10/16/2017,1,69,10,240
KBED,10/16/2017,2,68,9,240
KBED,10/16/2017,3,66,8,230
KBED,10/16/2017,4,65,8,270
KBED,10/16/2017,5,64,7,280
KBED,10/16/2017,6,63,15,290
KBED,10/16/2017,7,60,13,280
KBED,10/16/2017,8,59,12,280
KBED,10/16/2017,9,60,9,290
KBED,10/16/2017,10,58,10,350
KBED,10/16/2017,11,57,12,310
KBED,10/16/2017,12,56,13,320
KBED,10/16/2017,13,56,14,310
KBED,10/16/2017,14,53,13,330
KBED,10/16/2017,15,53,13,310
KBED,10/16/2017,16,53,10,320
KBED,10/16/2017,17,52,15,320
KBED,10/16/2017,18,50,12,320
KBED,10/16/2017,19,49,8,320
KBED,10/16/2017,20,47,10,330
KBED,10/16/2017,21,46,15,330
KBED,10/16/2017,22,43,8,330
KBED,10/16/2017,23,40,6,300
KORH,10/16/2017,0,65,21,230
KORH,10/16/2017,1,64,18,240
KORH,10/16/2017,2,61,14,270
KORH,10/16/2017,3,58,13,250
KORH,10/16/2017,4,58,13,270
KORH,10/16/2017,5,57,18,280
KORH,10/16/2017,6,54,14,280
KORH,10/16/2017,7,53,14,290
KORH,10/16/2017,8,53,15,300
KORH,10/16/2017,9,53,15,290
KORH,10/16/2017,10,52,15,320
KORH,10/16/2017,11,51,8,290
KORH,10/16/2017,12,51,15,310
KORH,10/16/2017,13,51,13,320
KORH,10/16/2017,14,50,12,310
KORH,10/16/2017,15,49,10,320
KORH,10/16/2017,16,49,13,320
KORH,10/16/2017,17,48,14,320
KORH,10/16/2017,18,47,14,330
KORH,10/16/2017,19,46,8,330
KORH,10/16/2017,20,45,9,320
KORH,10/16/2017,21,44,8,320
KORH,10/16/2017,22,42,12,360
KORH,10/16/2017,23,40,8,330
KPSM,10/16/2017,0,69,15,220
KPSM,10/16/2017,1,69,13,230
KPSM,10/16/2017,2,69,9,240
KPSM,10/16/2017,3,69,14,260
KPSM,10/16/2017,4,67,10,260
KPSM,10/16/2017,5,66,10,260
KPSM,10/16/2017,6,65,7,270
KPSM,10/16/2017,7,64,12,280
KPSM,10/16/2017,8,59,17,310
KPSM,10/16/2017,9,57,10,290
KPSM,10/16/2017,10,54,14,320
KPSM,10/16/2017,11,54,16,300
KPSM,10/16/2017,12,56,15,280
KPSM,10/16/2017,13,55,13,300
KPSM,10/16/2017,14,56,15,300
KPSM,10/16/2017,15,54,10,300
KPSM,10/16/2017,16,53,10,300
KPSM,10/16/2017,17,52,10,290
KPSM,10/16/2017,18,50,14,300
KPSM,10/16/2017,19,48,12,300
KPSM,10/16/2017,20,47,12,300
KPSM,10/16/2017,21,46,9,310
KPSM,10/16/2017,22,46,10,310
KPSM,10/16/2017,23,45,7,300
KPWM,10/16/2017,0,68,15,220
KPWM,10/16/2017,1,68,16,240
KPWM,10/16/2017,2,68,9,250
KPWM,10/16/2017,3,68,12,250
KPWM,10/16/2017,4,67,14,260
KPWM,10/16/2017,5,65,13,260
KPWM,10/16/2017,6,64,13,270
KPWM,10/16/2017,7,61,14,320
KPWM,10/16/2017,8,58,14,280
KPWM,10/16/2017,9,55,14,320
KPWM,10/16/2017,10,53,14,340
KPWM,10/16/2017,11,53,12,330
KPWM,10/16/2017,12,56,12,310
KPWM,10/16/2017,13,55,9,320
KPWM,10/16/2017,14,56,10,330
KPWM,10/16/2017,15,55,14,310
KPWM,10/16/2017,16,54,12,320
KPWM,10/16/2017,17,52,14,350
KPWM,10/16/2017,18,50,10,350
KPWM,10/16/2017,19,48,10,340
KPWM,10/16/2017,20,45,6,0
KPWM,10/16/2017,21,46,14,340
KPWM,10/16/2017,22,45,10,360
KPWM,10/16/2017,23,45,14,350
KBED,10/17/2017,0,39,3,310
KBED,10/17/2017,1,37,5,300
KBED,10/17/2017,2,35,5,290
KBED,10/17/2017,3,34,6,300
KBED,10/17/2017,4,32,6,300
KBED,10/17/2017,5,34,0,0
KBED,10/17/2017,6,32,0,0
KBED,10/17/2017,7,31,0,0
KBED,10/17/2017,8,33,0,0
KBED,10/17/2017,9,42,7,330
KBED,10/17/2017,10,47,10,310
KBED,10/17/2017,11,49,3,30
KBED,10/17/2017,12,51,3,0
KBED,10/17/2017,13,53,6,0
KBED,10/17/2017,14,55,0,0
KBED,10/17/2017,15,57,0,0
KBED,10/17/2017,16,56,6,0
KBED,10/17/2017,17,56,7,230
KBED,10/17/2017,18,52,3,200
KBED,10/17/2017,19,47,5,210
KBED,10/17/2017,20,41,0,0
KBED,10/17/2017,21,45,6,210
KBED,10/17/2017,22,44,6,220
KBED,10/17/2017,23,43,5,210
KORH,10/17/2017,0,39,7,330
KORH,10/17/2017,1,39,8,330
KORH,10/17/2017,2,38,9,320
KORH,10/17/2017,3,36,9,300
KORH,10/17/2017,4,36,12,310
KORH,10/17/2017,5,36,5,320
KORH,10/17/2017,6,37,9,330
KORH,10/17/2017,7,36,8,330
